index,Unnamed: 0,headline_no_site,site,time,country,bias,year
942,115603,How Ella Toone predicted her goal in Manchester United Women’s win over Everton,manchestereveningnews.co.uk,2021-05-10 12:04:05+00:00,UK,0.1666666666666666,2021
943,44433,Heart op girl needed 47 pints of blood to keep her alive.. but recovered thanks to special bond with twin sister,dailyrecord.co.uk,2014-01-03 08:00:00+00:00,UK,0.5,2014
944,247558,"After Korea Open Win, PV Sindhu Wins Billion Hearts By Dedicating Her Win To PM Modi",mensxp.com,2017-09-18 07:00:00+00:00,India,0.1666666666666666,2017
945,257003,Daenerys Targaryen Margaery Tyrell: Which women are winning the Game of Thrones this week.,slate.com,2013-04-01 07:00:00+00:00,USA,0.1666666666666666,2013
946,265715,Aston Villa Ladies Disability Team win the FA People's Cup,birminghammail.co.uk,2017-05-02 07:00:00+00:00,UK,0.1666666666666666,2017
947,264292,Smell of rancid chicken from Iceland 'caused woman to pop her stitches following an operation',walesonline.co.uk,2018-10-22 07:00:00+00:00,UK,0.3333333333333333,2018
948,53322,Katrina Kaif thinks I'm joking that she will win National Award for 'Bharat': Salman Khan,dnaindia.com,2019-05-26 07:00:00+00:00,India,0.1666666666666666,2019
949,275931,"Man exposed himself to girl, 8, after following her into pub toilets",liverpoolecho.co.uk,2018-01-31 08:00:00+00:00,UK,0.1666666666666666,2018
950,272579,"Widnes Dog Attack: Woman, 43, Dies After Being Mauled In Cheshire",huffingtonpost.co.uk,2019-09-25 07:00:00+00:00,UK,0.0,2019
951,301470,Editors' forum shocked at Bathabile Dlamini's attack on woman journalist,Sowetanlive.co.za,2021-05-13 07:00:00+00:00,South Africa,0.1666666666666666,2021
952,117135,Man and woman hunted following separate road rage attacks,manchestereveningnews.co.uk,2017-03-14 07:00:00+00:00,UK,0.1666666666666666,2017
953,152340,Woman slashed across face in another terrifying NYC attack,nypost.com,2016-02-12 08:00:00+00:00,USA,0.1666666666666666,2016
954,346120,Elderly Asian woman fights off attacker in San Francisco | TheHill,thehill.com,2021-03-18 07:00:00+00:00,USA,0.1666666666666666,2021
955,377460,Man and woman attacked with bat as four hurt in BP petrol station disorder in Lye,birminghammail.co.uk,2020-08-17 07:00:00+00:00,UK,0.1666666666666666,2020
956,287723,Mum blinded after being attacked by boyfriend with SCREWDRIVER in vicious assault,dailystar.co.uk,2019-03-01 08:00:00+00:00,UK,0.1666666666666666,2019
957,179170,Police hunt brothers from London after terrifying acid attack that left woman with facial burns,standard.co.uk,2015-09-22 07:00:00+00:00,UK,0.1666666666666666,2015
958,365813,‘SoHo Karen’ Who Attacked Black Teen Claims She Can't Be Racist Because She's a ‘Woman of Color’,complex.com,2021-01-11 08:00:00+00:00,USA,0.3333333333333333,2021
959,224846,"Woman, 83, attacked by rabid beaver at Lake Barcroft in Fairfax County",washingtonpost.com,2012-09-05 07:00:00+00:00,UK,0.0,2012
960,291294,Haridwar: Hindu boy Muslim girl couple seek police protection after their marriage is used to create communal tension,opindia.com,2018-12-03 08:00:00+00:00,India,0.1666666666666666,2018
961,97846,Jharkhand: Teen Dies After 5 Guests of Marriage Party Gangrape Her,india.com,2019-04-20 07:00:00+00:00,India,0.1666666666666666,2019
962,163760,Lance Bass on Caitlyn Jenner's Same Sex Marriage Stance: 'We Should Give Her a Little Room to Grow',people.com,2015-09-09 07:00:00+00:00,USA,0.1666666666666666,2015
963,350310,Woman sues boyfriend for wasting time   dating for 8 years without proposing marriage,timesnownews.com,2020-12-09 08:00:00+00:00,India,0.1666666666666666,2020
964,186837,"Alexandra Aitken, her Sikh husband, and what his friends and family really think about their marriage",telegraph.co.uk,2011-02-13 08:00:00+00:00,UK,0.1666666666666666,2011
965,209002,"Class 9th Wardha girl raped, head smashed by boyfriend and friend for demanding marriage",timesnownews.com,2018-10-22 07:00:00+00:00,India,0.1666666666666666,2018
966,228430,"Marc Cherry on how 'Why Women Kill' tells the stories of 'what women should be and what marriage should look like' in the '60s, '80s and present day",yahoo.com,2019-08-14 07:00:00+00:00,India,0.1666666666666666,2019
967,61940,"Kim Kardashian on The View: All About Her Marriage, Her New Workouts and Life After Paris",eonline.com,2017-06-20 07:00:00+00:00,USA,0.1666666666666666,2017
968,146102,Marriage Of 96 Year Old Woman Raises Legal Questions,npr.org,2014-09-09 07:00:00+00:00,USA,0.1666666666666666,2014
969,259180,'Til Death Do Us Part': Marriage Is the True Terror of Gone Girl,theatlantic.com,2014-10-07 07:00:00+00:00,USA,0.1666666666666666,2014
970,16807,Sheryl Sandberg: 'The Most Important Career Choice You'll Make Is Who You Marry',businessinsider.com,2011-12-01 08:00:00+00:00,India,0.0,2011
971,375900,Punjab: Lawyer files petition against ‘Prince Harry Middleton’ for not marrying her despite ’email promise’,opindia.com,2021-04-13 07:00:00+00:00,India,0.1666666666666666,2021
972,109840,"Major Nikhil Handa was 'obsessed' with Shailaja, wanted to marry her: Delhi Police",indiatoday.in,2018-06-24 07:00:00+00:00,India,0.0,2018
973,73138,Tamil Nadu: Dalit man hacked to death in full public view for marrying Thevar girl in Tirupur,firstpost.com,2016-03-14 07:00:00+00:00,India,0.1666666666666666,2016
974,6264,Manqele claims she was to marry Flabba,Sowetanlive.co.za,2015-09-17 07:00:00+00:00,South Africa,0.1666666666666666,2015
975,289145,"Love Jihad is back! Muslim boys offered Rs 7L to marry Sikh girl, Rs 5L for a Brahmin",oneindia.com,2016-02-11 08:00:00+00:00,India,0.0,2016
976,79892,South Carolina Woman Looks to Marry a Convicted Killer She's Never Met,foxnews.com,2010-10-06 07:00:00+00:00,UK,0.3333333333333333,2010
977,167381,Photos of Britney Spears in LA As Conservatorship Is Extended And She Wants to Marry Jason Trawick?,popsugar.com,2009-12-23 08:00:00+00:00,USA,0.1666666666666666,2009
978,142236,"BJP Bachelors Can Now Marry White Skinned Kashmiri Women, Says MLA After Article 370 Move",news18.com,2019-08-07 07:00:00+00:00,India,0.0,2019
979,124595,"Woman, 19, facing jail after 'marrying' 13 year old schoolboy and having his baby",mirror.co.uk,2016-10-10 07:00:00+00:00,UK,0.0,2016
980,265920,Woman who was born white but identifies as black leaves This Morning viewers speechless,birminghammail.co.uk,2017-10-04 07:00:00+00:00,UK,0.1666666666666666,2017
981,320952,"'Called Coronavirus, Hit With Water Balloons Near DU': Female Students From Northeast Share Their Horror",india.com,2020-03-10 07:00:00+00:00,India,0.1666666666666666,2020
982,46600,My son is dead because caste: Rohith Vemula’s mother,deccanchronicle.com,2019-01-18 08:00:00+00:00,India,0.1666666666666666,2019
983,16644,Betty White Is The New Ashton Kutcher    She'll Get Her Own Hidden Camera Show On NBC,businessinsider.com,2011-03-31 07:00:00+00:00,India,0.1666666666666666,2011
984,158773,Killing of African Giraffe Sets Off Anger at ‘White American Savage’ Who Shot It,nytimes.com,2018-07-03 07:00:00+00:00,India,0.0,2018
985,38680,"SC woman arrested after hitting black teen, telling him to leave pool",dailymail.co.uk,2018-06-26 07:00:00+00:00,India,0.1666666666666666,2018
986,82098,"Mumbai: Woman dies after bike hits pothole during heavy rains, incident caught on CCTV",freepressjournal.in,2018-07-09 07:00:00+00:00,India,0.1666666666666666,2018
987,346144,"Former Florida teacher mailed threatening letters, white powder to her previous schools | TheHill",thehill.com,2021-03-27 07:00:00+00:00,USA,0.1666666666666666,2021
988,46189,Husband of 'bubbly' woman killed after being hit by bus at work awarded 'six figure sum',dailyrecord.co.uk,2019-02-12 08:00:00+00:00,UK,0.1666666666666666,2019
989,327976,'Lock her up!': Anti Whitmer coronavirus lockdown protestors swarm Michigan Capitol,nbcnews.com,2020-04-16 07:00:00+00:00,USA,0.1666666666666666,2020
990,84461,Indian origin woman gets 22 years in prison for strangling 9 year old stepdaughter to death,hindustantimes.com,2019-06-04 07:00:00+00:00,India,0.1666666666666666,2019
991,104062,Pratibha Patil commuted death sentences of 7 rapists during her tenure,indiatimes.com,2013-01-02 08:00:00+00:00,India,0.1666666666666666,2013
992,112454,"Julia Roberts 'looking ahead' after death of half sister, she says",latimes.com,2014-04-21 07:00:00+00:00,USA,0.1666666666666666,2014
993,40218,Woman 'beat pregnant mother to death and cut out child from womb in C section she had seen on Discovery Channel',dailymail.co.uk,2011-10-10 07:00:00+00:00,India,0.5,2011
994,108951,HC orders government: Pay Rs 5L to woman for hubby's death,indiatimes.com,2012-07-31 07:00:00+00:00,India,0.1666666666666666,2012
995,308288,Police probe sudden death of woman at high rise block of flats in Glasgow,dailyrecord.co.uk,2020-02-03 08:00:00+00:00,UK,0.1666666666666666,2020
996,18983,This Mother Says The Image Of Her Daughter's Death Will Stay With Her Forever,buzzfeed.com,2018-02-22 08:00:00+00:00,UK,0.3333333333333333,2018
997,117109,"Deaths of man and woman within 48 hours at same house not suspicious, say police",manchestereveningnews.co.uk,2017-03-01 08:00:00+00:00,UK,0.1666666666666666,2017
998,163779,Gina Rodriguez Reveals How Her Father's Brush with Death Taught Her to Dream Big,people.com,2015-09-09 07:00:00+00:00,USA,0.1666666666666666,2015
999,231880,Lady Gaga apologises over Zombie Boy death comments,Ewn.co.za,2018-08-05 07:00:00+00:00,South Africa,0.1666666666666666,2018
1000,41055,Saudi women stun onlookers by parading in shopping malls in western clothing after shunning abaya,dailymail.co.uk,2019-09-12 07:00:00+00:00,India,0.1666666666666666,2019
1001,96004,Saudi Arabia hosts first ever concert by female performer,independent.co.uk,2017-12-09 08:00:00+00:00,UK,0.1666666666666666,2017
1002,36539,Women only car showroom opens in Saudi Arabia,dailymail.co.uk,2018-01-11 08:00:00+00:00,India,0.1666666666666666,2018
1003,118592,The moment a little Saudi Arabian girl nearly shoots the cameraman with an AK 47 after celebrating support...,metro.co.uk,2015-04-10 07:00:00+00:00,UK,0.1666666666666666,2015
1004,161318,Saudi Arabia Signals Openness to Women Seeking Work (Published 2012),nytimes.com,2012-09-05 07:00:00+00:00,India,0.1666666666666666,2012
1005,193268,Saudi Arabia issues driving licences to women,thehindu.com,2018-06-05 07:00:00+00:00,India,0.1666666666666666,2018
1006,94532,"Saudi Arabia women’s rights reforms less extensive than they appear, campaigners warn",independent.co.uk,2019-08-11 07:00:00+00:00,UK,0.0,2019
1007,222300,How Rahaf Mohammed Alqunun embodies the struggles of many Saudi women,washingtonpost.com,2019-01-09 08:00:00+00:00,UK,0.1666666666666666,2019
1008,132675,"""We No Longer Need A Man"": Saudi Women Driving Ban Ends",ndtv.com,2018-06-24 07:00:00+00:00,India,0.1666666666666666,2018
1009,222870,Saudi Arabia creates a girls council to empower women — but where are the girls?,washingtonpost.com,2017-03-14 07:00:00+00:00,UK,0.3333333333333333,2017
1010,193878,Financial freedom helps women in Pune villages turn entrepreneurs,thehindu.com,2018-12-24 08:00:00+00:00,India,0.1666666666666666,2018
1011,251372,U.S. ends presumed freedom for pregnant immigrants,reuters.com,2018-03-29 07:00:00+00:00,USA,0.0,2018
1012,336268,How Rose Dugdale Went From British Debutante to I.R.A. ‘Freedom Fighter’,nytimes.com,2020-11-11 08:00:00+00:00,India,0.0,2020
1013,176158,What choice? Kerala hostel protest shows that even educated women face curbs on freedom,scroll.in,2015-04-03 07:00:00+00:00,India,0.1666666666666666,2015
1014,175138,Humans of Assam: This granddaughter of a freedom fighter has no way to prove she is not a foreigner,scroll.in,2019-07-29 07:00:00+00:00,India,0.3333333333333333,2019
1015,354997,"Some women mask up to deflect attention, but what we really want is freedom",washingtonpost.com,2021-05-20 07:00:00+00:00,UK,0.1666666666666666,2021
1016,234014,World Cup Allows Iranian Women Freedom to Watch Matches in Russia,breitbart.com,2018-06-21 07:00:00+00:00,UK,0.1666666666666666,2018
1017,5815,Financial freedom: an elusive goal for many women,Sowetanlive.co.za,2018-08-02 07:00:00+00:00,South Africa,0.1666666666666666,2018
1018,144838,Mother Recalls Her Perilous Freedom Ride,npr.org,2011-11-09 08:00:00+00:00,USA,0.3333333333333333,2011
1019,340548,"In ‘Skater Girl’, a teenager hops onto a skateboard and discovers flight and freedom",scroll.in,2021-05-31 07:01:00+00:00,India,0.0,2021
1020,189444,Air Canada investigates after woman wakes up alone on darkened plane,theguardian.com,2019-06-23 07:00:00+00:00,India,0.1666666666666666,2019
1021,288413,ANC chaplain general investigated for 'blatant disrespect of women',dispatchlive.co.za,2019-01-02 08:00:00+00:00,South Africa,0.1666666666666666,2019
1022,256182,USC Gynecologist George Tyndall Being Investigated for More Than 50 Accusations of Sexual Abuse,slate.com,2018-05-30 07:00:00+00:00,USA,0.0,2018
1023,231646,Police investigate after woman raped by men in JMPD uniform,Ewn.co.za,2017-07-11 07:00:00+00:00,South Africa,0.1666666666666666,2017
1024,33343,Police investigate UK girl's fatal mauling by dogs   CNN,cnn.com,2013-03-27 07:00:00+00:00,India,0.0,2013
1025,355287,Assault on 18 year old biracial woman in Wisconsin being investigated as hate crime,yahoo.com,2020-06-26 07:00:00+00:00,India,0.1666666666666666,2020
1026,25752,Schererville police investigate woman found in ditch,chicagotribune.com,2017-03-01 08:00:00+00:00,USA,0.1666666666666666,2017
1027,3621,Phoenix police investigate after woman in coma for decade gives birth,msn.com,2019-01-05 08:00:00+00:00,India,0.1666666666666666,2019
1028,39068,Do children really make you happier? Mother of three PENNY MARSHALL investigates...,dailymail.co.uk,2010-07-29 07:00:00+00:00,India,0.1666666666666666,2010
1029,93871,"Airline investigates after woman wakes up on dark, empty plane",independent.co.uk,2019-06-23 07:00:00+00:00,UK,0.1666666666666666,2019
1030,112607,'Ferocious' women gather in Los Angeles for MOCA awards,latimes.com,2015-10-29 07:00:00+00:00,USA,0.1666666666666666,2015
1031,277678,Women and rap are the big winners at 2019 Grammy Awards,marketwatch.com,2019-02-11 08:00:00+00:00,USA,0.1666666666666666,2019
1032,76489,"How She Did It: Jamie Colby, From Accomplished Attorney to Award Winning Broadcast Journalist",forbes.com,2015-01-26 08:00:00+00:00,India,0.1666666666666666,2015
1033,101032,Mother Teresa conferred with Founders Award posthumously in UK,indianexpress.com,2016-04-09 07:00:00+00:00,India,0.1666666666666666,2016
1034,197894,Nurse who rescued woman from Mangaluru stabber receives Florence Nightingale award,thenewsminute.com,2019-07-29 07:00:00+00:00,India,0.1666666666666666,2019
1035,87749,"Cyndi Lauper Accepts Icon Award at Billboard Women in Music 2018: ""Sisterhood Is a Powerful Thing""",hollywoodreporter.com,2018-12-06 08:00:00+00:00,USA,0.1666666666666666,2018
1036,134680,Swiss woman gang rape case: 6 awarded life imprisonment in Madhya Pradesh,ndtv.com,2013-07-20 07:00:00+00:00,India,0.1666666666666666,2013
1037,6423,Pioneering University of Johannesburg researchers win SA Women in Science Awards,Sowetanlive.co.za,2016-09-06 07:00:00+00:00,South Africa,0.1666666666666666,2016
1038,362470,Meet the School Girl Who Won a Global Award For Designing a Solar Ironing Cart,thebetterindia.com,2020-12-02 08:00:00+00:00,India,0.1666666666666666,2020
1039,86361,"SAG Awards: Lady Gaga, Rami Malek, Chadwick Boseman, More Stars Set to Present",hollywoodreporter.com,2019-01-23 08:00:00+00:00,USA,0.1666666666666666,2019
1040,105979,Here are the Bengaluru winners of the Times She UnLTD Entrepreneur Awards 2019,indiatimes.com,2019-06-16 07:00:00+00:00,India,0.1666666666666666,2019
1041,58606,Management Mythos: How Puranas shows that male forms represent entrepreneur & female enterprise,economictimes.indiatimes.com,2014-05-09 07:00:00+00:00,India,0.1666666666666666,2014
1042,75336,4 Struggles Female Entrepreneurs Face    And How To Overcome Them,forbes.com,2016-11-28 08:00:00+00:00,India,0.1666666666666666,2016
1043,101284,The hearing impaired woman entrepreneur who wowed the audience at ‘Huddle Kerala’ conclave,indianexpress.com,2018-04-09 07:00:00+00:00,India,0.1666666666666666,2018
1044,324248,Women entrepreneurs in India likely to see business growth up to 90% in the next 5 years: Report,indiatoday.in,2021-04-17 07:00:00+00:00,India,0.1666666666666666,2021
1045,99508,#GIRLBOSS Melissa Alam Launches Co Working Space for Female Entrepreneurs in Philadelphia,india.com,2014-12-30 08:00:00+00:00,India,0.1666666666666666,2014
1046,259497,Why the Marijuana Business Is Appealing to Female Entrepreneurs,theatlantic.com,2016-06-28 07:00:00+00:00,USA,0.1666666666666666,2016
1047,77334,The Female Entrepreneurs Who Turned A Flexible Schedule Into A Sustainable Business,forbes.com,2015-03-30 07:00:00+00:00,India,0.1666666666666666,2015
1048,57825,Google aims to support 1 million rural women entrepreneurs in India,economictimes.indiatimes.com,2021-03-08 08:00:00+00:00,India,0.1666666666666666,2021
1049,108370,Women entrepreneurs share experiences | Pune News,indiatimes.com,2010-10-06 07:00:00+00:00,India,0.1666666666666666,2010
1050,2599,'Bachelorette' Hannah Brown Says She Had a 'Really Hard Time' Over Whether or Not to Get Engaged (Exclusive),msn.com,2019-05-21 07:00:00+00:00,India,0.1666666666666666,2019
1051,164349,Inside Sister Wives' Mykelti Brown's Wedding Shower,people.com,2016-11-21 08:00:00+00:00,USA,0.1666666666666666,2016
1052,234643,Chris Brown Arrested After Woman Claims He Threatened Her With Gun,cnbc.com,2016-08-31 07:00:00+00:00,USA,0.3333333333333333,2016
1053,162910,Sister Wives: Meri Brown on Her Catfishing Scandal,people.com,2016-05-20 07:00:00+00:00,USA,0.3333333333333333,2016
1054,20563,Millie Bobby Brown Has Defended Her Friendship With Drake After Revealing That They Text Each Other,buzzfeed.com,2018-09-21 07:00:00+00:00,UK,0.1666666666666666,2018
1055,313228,"Yvette Nicole Brown Mourns Her Mother Fran: ""Until We Meet Again""",eonline.com,2021-05-30 21:29:00+00:00,USA,0.3333333333333333,2021
1056,162868,Sister Wives: Mykelti Brown Engaged to Antonio Padron,people.com,2016-06-17 07:00:00+00:00,USA,0.1666666666666666,2016
1057,219676,The Bachelorette’s Jed Wyatt Vacations With New Woman After Hannah Brown Split,usmagazine.com,2019-10-29 07:00:00+00:00,USA,0.1666666666666666,2019
1058,7242,Cyntoia Brown gets her freedom after being sentenced to life as a teen,Timeslive.co.za,2019-01-08 08:00:00+00:00,South Africa,0.1666666666666666,2019
1059,161884,Nicole Brown Simpson's Sister Tanya Remembers Her as a Down to Earth Mom: 'Her Kids Were Her Life',people.com,2016-01-30 08:00:00+00:00,USA,0.3333333333333333,2016
1060,275992,Transgender woman message to victims of hate crime after her attacker jailed,liverpoolecho.co.uk,2015-01-13 08:00:00+00:00,UK,0.3333333333333333,2015
1061,309169,Trans woman 'battered at restaurant in hate crime' and left feeling 'so fragile',dailystar.co.uk,2020-09-29 07:00:00+00:00,UK,0.1666666666666666,2020
1062,62430,Katy Perry Has a Love Hate Relationship With This Pink Parachute in Her ''Rise'' Music Video,eonline.com,2016-08-04 07:00:00+00:00,USA,0.1666666666666666,2016
1063,83103,Wrestling haters! ‘Dangal’ girl Fatima Sana Shaikh slammed for wearing swimsuit on Ramzan,freepressjournal.in,2017-06-08 07:00:00+00:00,India,0.1666666666666666,2017
1064,145065,Mona Eltahawy Explains Why Women Are Hated In The Middle East,npr.org,2012-04-23 07:00:00+00:00,USA,0.1666666666666666,2012
1065,358581,"70 year old woman savagely beaten on LA bus, allegedly because she ‘looked Asian,’ amid rash of hate crimes in California",rt.com,2021-04-16 07:00:00+00:00,USA,0.3333333333333333,2021
1066,176759,Thanks a bunch... half of women hate flowers as a gift,standard.co.uk,2016-02-12 08:00:00+00:00,UK,0.1666666666666666,2016
1067,254286,Woman wearing headscarf targeted for anti Muslim hate in Fremont,sfgate.com,2016-11-16 08:00:00+00:00,USA,0.1666666666666666,2016
1068,34967,"2 Muslim women, babies attacked in alleged hate crime in New York",cnn.com,2016-09-10 07:00:00+00:00,India,0.0,2016
1069,122299,Mum Mary Thomaston responds to 'haters' who said her daughter was too young for mermaid hair,metro.co.uk,2016-09-22 07:00:00+00:00,UK,0.5,2016
1070,173676,Trump Used Mollie Tibbetts' Murder As A Political Prop But Never Called Her Family,refinery29.com,2018-12-28 08:00:00+00:00,USA,0.1666666666666666,2018
1071,216618,Reports: Woman's death aboard Princess Cruises ship may be murder,usatoday.com,2018-11-14 08:00:00+00:00,USA,0.1666666666666666,2018
1072,292473,A best friend searches for answers to her friend's murder,salon.com,2017-08-19 07:00:00+00:00,USA,0.1666666666666666,2017
1073,338996,"U.N. chief urges equality fight, U.S. slams China for 'murder' of baby girls",reuters.com,2020-09-30 07:00:00+00:00,USA,0.1666666666666666,2020
1074,186319,Husband of special constable Nisha Patel Nasri gets life sentence for her murder,telegraph.co.uk,2008-06-25 07:00:00+00:00,UK,0.1666666666666666,2008
1075,31767,My Teenage Son Brutally Murdered My Baby Girl,chron.com,2017-12-20 08:00:00+00:00,USA,0.1666666666666666,2017
1076,295440,Teen Charged With Murdering Her New Year's Eve Date,thedailybeast.com,2018-01-03 08:00:00+00:00,USA,0.1666666666666666,2018
1077,79674,NYC mother killed in double murder suicide 'devoted her entire career to advocating for women and girls',foxnews.com,2019-11-07 08:00:00+00:00,UK,0.5,2019
1078,321972,"Women activists call ‘unfortunate’, bizarre’, ‘shocking’ release of Jessica Lall murder case convict",indianexpress.com,2020-06-02 07:00:00+00:00,India,0.1666666666666666,2020
1079,22513,Former Minneapolis police officer found guilty of murdering unarmed woman,cbsnews.com,2019-05-01 11:46:32+00:00,USA,0.1666666666666666,2019
1080,238548,Pune woman becomes grandmother with dead son's preserved semen,deccanherald.com,2018-02-15 08:00:00+00:00,India,0.3333333333333333,2018
1081,309697,World's deadliest female assassins from brainwashed spy to scantily clad cop slayer,dailystar.co.uk,2021-01-28 08:00:00+00:00,UK,0.1666666666666666,2021
1082,324602,Gunfire at party at Mulholland Drive mansion leaves woman dead,latimes.com,2020-08-04 21:26:32+00:00,USA,0.1666666666666666,2020
1083,127377,"Shocked woman claims ""terrible"" warning photo plastered on cigarette packets around world is her dead DAD",mirror.co.uk,2017-04-24 07:00:00+00:00,UK,0.3333333333333333,2017
1084,254335,Missing Oakland girl's father found dead,sfgate.com,2014-05-05 07:00:00+00:00,USA,0.1666666666666666,2014
1085,69149,Karin Dor dead: Bond Girl passes away aged 79,express.co.uk,2017-11-08 08:00:00+00:00,UK,0.1666666666666666,2017
1086,147063,15 Year Old Girl Found Dead In A Menstrual Hut In Nepal,npr.org,2016-12-20 08:00:00+00:00,USA,0.1666666666666666,2016
1087,324203,"Indian origin man shoots daughter, mother in law dead then kills self in US",indiatoday.in,2021-01-15 08:00:00+00:00,India,0.1666666666666666,2021
1088,36944,Timothy Fattig lived with dead mother: Horror filmmaker arrested,dailymail.co.uk,2011-03-13 08:00:00+00:00,India,0.0,2011
1089,152081,"Russian woman, Fagilyu Mukhametzyanov, dies at her own funeral after being mistaken for dead",nydailynews.com,2011-06-24 07:00:00+00:00,USA,0.1666666666666666,2011
1090,45956,Powerful reason why this woman shared a selfie moments after having wet herself,dailyrecord.co.uk,2018-06-04 07:00:00+00:00,UK,0.3333333333333333,2018
1091,241590,'Agents of S.H.I.E.L.D.': A surprising new face will help Skye get her powers under control,ew.com,2015-03-11 07:00:00+00:00,USA,0.1666666666666666,2015
1092,95435,China's most powerful woman   but how far can Sun Chunlan go?,independent.co.uk,2012-11-21 08:00:00+00:00,UK,0.1666666666666666,2012
1093,22261,"Jared Kushner's sister courting Chinese investors an ""abuse of power""?",cbsnews.com,2017-05-08 07:00:00+00:00,USA,0.1666666666666666,2017
1094,252457,‘I ban my haters’ – Russian powerlifting champ Nataliya Kuznetsova (PHOTOS),rt.com,2017-11-14 08:00:00+00:00,USA,0.0,2017
1095,141279,A 75 Year Old Woman in Bengaluru is Using a Solar Powered Fan to Grill Corn,news18.com,2019-01-28 08:00:00+00:00,India,0.1666666666666666,2019
1096,178120,Charlie Gard's mother shares powerful photo of ill son with his eyes open as 'proof' he needs treatment,standard.co.uk,2017-06-12 07:00:00+00:00,UK,0.1666666666666666,2017
1097,156650,"Beer Ads That Portray Women as Empowered Consumers, Not Eye Candy",nytimes.com,2016-01-31 08:00:00+00:00,India,0.1666666666666666,2016
1098,235091,The world’s most powerful women are …,cnbc.com,2014-05-28 07:00:00+00:00,USA,0.1666666666666666,2014
1099,366994,Netflix confirms She Ra and the Princesses of Power's fate,digitalspy.com,2020-03-19 07:00:00+00:00,UK,0.3333333333333333,2020
1100,23880,"Girl Scouts sue Boy Scouts: Lawsuit over planned name change to drop ""boy"" from their name",cbsnews.com,2018-11-07 08:00:00+00:00,USA,0.1666666666666666,2018
1101,280001,M.I.A. Says Jay Z Pushed Her to Sign ‘Ridiculous’ NFL Lawsuit Deal,rollingstone.com,2018-03-29 07:00:00+00:00,UK,0.1666666666666666,2018
1102,152332,Starbucks defeats woman's 'double cupping' too hot tea lawsuit,nydailynews.com,2010-11-04 07:00:00+00:00,USA,0.0,2010
1103,24617,"Yale fraternities lawsuit: Women claim sexual harassment at fraternity events, ask for women to be integrated as members",cbsnews.com,2019-02-12 08:00:00+00:00,USA,0.1666666666666666,2019
1104,370042,Ahmaud Arbery Death Anniversary: Mother Files Lawsuit Over 'Racially Motivated' Killing,thewire.in,2021-02-24 08:00:00+00:00,India,0.1666666666666666,2021
1105,324681,Muslim woman files federal lawsuit over LAPD officers removing her hijab,latimes.com,2020-09-17 07:00:00+00:00,USA,0.3333333333333333,2020
1106,150796,"EXCLUSIVE: Highly educated black woman claims Con Edison won’t promote her, fights alleged bias in lawsuit",nydailynews.com,2015-10-29 07:00:00+00:00,USA,0.1666666666666666,2015
1107,112300,Fox News may have just opened itself up to more lawsuits with Roger Ailes’ resignation,latimes.com,2016-07-26 07:00:00+00:00,USA,0.0,2016
1108,377945,Bride To Be’s Lawsuit Against DC: Why Is Dancing Allowed At Strip Clubs But Banned At Weddings?,dailycaller.com,2021-05-10 07:00:00+00:00,USA,0.1666666666666666,2021
1109,345850,Actor Cuba Gooding Jr accused of raping woman in 2013: lawsuit | TheHill,thehill.com,2020-08-18 07:00:00+00:00,USA,0.1666666666666666,2020
1110,101841,Menstrual Hygiene Day 2019: Foods women should eat during their period,indianexpress.com,2019-05-28 07:00:00+00:00,India,0.1666666666666666,2019
1111,217222,"Lindsay Lohan Deletes All of Her Instagram Posts, Is in a ‘Period of Renewal’",usmagazine.com,2017-01-07 08:00:00+00:00,USA,0.1666666666666666,2017
1112,286063,#PeriodTalk: High Time We Challenge the Secrecy Around Menstruation,thewire.in,2019-06-11 07:00:00+00:00,India,0.0,2019
1113,273033,1 In 5 Young Women Has Been Period Shamed,huffingtonpost.co.uk,2019-05-28 07:00:00+00:00,UK,0.1666666666666666,2019
1114,272548,9 Things Women Really Want You To Know About Their Periods,huffingtonpost.co.uk,2019-10-02 07:00:00+00:00,UK,0.1666666666666666,2019
1115,201946,Female cyclist hits back at disgusting catcaller who asked her if she was ‘on her period’ – but was it real...,thesun.co.uk,2017-02-21 08:00:00+00:00,UK,0.5,2017
1116,312252,How NRI income taxation depends on his/her period of stay according to the new Finance Act   ​Effect on NRIs,economictimes.indiatimes.com,2021-04-12 07:00:00+00:00,India,0.0,2021
1117,242429,Gossip Girl Stars Reenact Sweepingly Gay Period Drama,gawker.com,2008-08-21 07:00:00+00:00,USA,0.1666666666666666,2008
1118,378486,"A Mom Got Her Period at Target With Her Sons in the Stall, and Obviously Chaos Ensued",popsugar.com,2020-01-07 08:00:00+00:00,USA,0.3333333333333333,2020
1119,19503,These Women Went A Day Without Using Any Period Products,buzzfeed.com,2016-12-07 08:00:00+00:00,UK,0.1666666666666666,2016
1120,266821,"Jair Bolsonaro on Gays, Women, Rape, Torture, Slave Descendants",bloomberg.com,2018-10-08 07:00:00+00:00,UK,0.0,2018
1121,42523,"How I survived being starved, beaten and tortured by my Jehovah's Witness foster mother",dailymail.co.uk,2008-02-01 08:00:00+00:00,India,0.1666666666666666,2008
1122,72352,"Delhi horror: Air hostess tortures 12 year old maid, keeps her locked up",firstpost.com,2013-10-30 07:00:00+00:00,India,0.1666666666666666,2013
